date,hari,bulan,tahun,komoditas,komoditas_normalisasi,commodity,tipe_pasar,market_type,kategori_kota,harga_rata_rata,harga_terendah,harga_tertinggi,jumlah_pasar,jumlah_sumber_data
2024-01-22,22,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,56166.67,50000,70000,9,1
2024-04-10,10,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,67500.0,65000,70000,2,1
2024-01-25,25,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,55000.0,47500,70000,9,1
2024-04-09,9,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,67500.0,65000,70000,2,1
2024-03-22,22,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,54333.33,42500,70000,9,1
2024-01-24,24,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,55111.11,47500,70000,9,1
2024-03-18,18,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,55250.0,45000,70000,10,1
2024-02-14,14,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,59833.33,45000,70000,9,1
2024-01-16,16,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,57250.0,40000,70000,10,1
2024-01-19,19,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,60000.0,52500,70000,9,1
2024-02-08,8,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,55944.44,45000,70000,9,1
2024-01-26,26,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,54722.22,47500,70000,9,1
2024-04-04,4,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,65000.0,60000,70000,2,1
2024-04-08,8,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,67500.0,65000,70000,2,1
2024-01-15,15,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,58500.0,40000,70000,10,1
2024-01-30,30,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,47666.67,0,70000,9,1
2024-01-29,29,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,52666.67,45000,70000,9,1
2024-04-11,11,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,67500.0,65000,70000,2,1
2024-04-15,15,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,67500.0,65000,70000,2,1
2024-01-23,23,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,55666.67,47500,70000,9,1
2024-04-23,23,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-18,18,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-10,10,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-19,19,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-22,22,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-17,17,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-15,15,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-16,16,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-11,11,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-09,9,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-04-12,12,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,89200.0,89200,89200,1,1
2024-01-31,31,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,110200.0,110200,110200,1,1
2024-02-05,5,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,110200.0,110200,110200,1,1
2024-02-01,1,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,110200.0,110200,110200,1,1
2024-02-02,2,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,110200.0,110200,110200,1,1
2024-01-30,30,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,110200.0,110200,110200,1,1
2024-06-25,25,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,67200.0,67200,67200,1,1
2024-06-21,21,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,67200.0,67200,67200,1,1
2024-06-24,24,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,67200.0,67200,67200,1,1
2024-03-15,15,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,77500.0,75000,80000,2,1
2024-03-14,14,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,74166.67,70000,80000,9,1
2024-01-08,8,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,71600.0,60000,80000,10,1
2024-03-14,14,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,73650.0,60000,80000,10,1
2024-02-21,21,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,71000.0,50000,80000,10,1
2024-03-04,4,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,72000.0,60000,80000,10,1
2024-03-13,13,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,72400.0,62500,80000,10,1
2024-03-14,14,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,77500.0,75000,80000,2,1
2024-03-13,13,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,74166.67,70000,80000,9,1
2024-03-15,15,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,75555.56,67500,80000,9,1
2024-01-10,10,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,66200.0,50000,80000,10,1
2024-01-22,22,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,77500.0,75000,80000,2,1
2024-02-19,19,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,68500.0,50000,80000,10,1
2024-02-15,15,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,66222.22,55000,80000,9,1
2024-01-09,9,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,68200.0,50000,80000,10,1
2024-02-20,20,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,70000.0,50000,80000,10,1
2024-03-15,15,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,72000.0,60000,80000,10,1
2024-03-13,13,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,80000.0,80000,80000,2,1
2024-06-05,5,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Jabodetabek,16675.0,0,66700,4,1
2024-05-14,14,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,39750.0,30000,47500,10,1
2024-06-03,3,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,39450.0,32500,47500,10,1
2024-06-28,28,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,40350.0,32500,47500,10,1
2024-06-05,5,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,39400.0,30000,47500,10,1
2024-06-04,4,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,39600.0,32500,47500,10,1
2024-06-07,7,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,39100.0,30000,47500,10,1
2024-06-06,6,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,39400.0,30000,47500,10,1
2024-05-31,31,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,38900.0,32500,47500,10,1
2024-01-01,1,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,80500.0,70000,90000,10,1
2024-02-16,16,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,68650.0,50000,90000,10,1
2024-01-02,2,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,80700.0,70000,90000,10,1
2024-03-07,7,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,75833.33,62500,90000,9,1
2024-02-29,29,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,81111.11,70000,90000,9,1
2024-03-11,11,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,74722.22,62500,90000,9,1
2024-03-05,5,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,77222.22,62500,90000,9,1
2024-03-08,8,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,74722.22,62500,90000,9,1
2024-03-01,1,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,79444.44,70000,90000,9,1
2024-01-15,15,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,87500.0,85000,90000,2,1
2024-03-06,6,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,76388.89,62500,90000,9,1
2024-01-04,4,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,82200.0,72500,90000,10,1
2024-03-12,12,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,74722.22,62500,90000,9,1
2024-01-05,5,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,81600.0,72500,90000,10,1
2024-02-16,16,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,77500.0,65000,90000,2,1
2024-01-03,3,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,82450.0,72500,90000,10,1
2024-02-27,27,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,84166.67,75000,90000,9,1
2024-02-28,28,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,83222.22,74000,90000,9,1
2024-03-04,4,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,78055.56,62500,90000,9,1
2024-07-05,5,7,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,66200.0,66200,66200,1,1
2024-07-08,8,7,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,66200.0,66200,66200,1,1
2024-07-04,4,7,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,66200.0,66200,66200,1,1
2024-01-04,4,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,130200.0,130200,130200,1,1
2024-01-02,2,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,130200.0,130200,130200,1,1
2024-01-03,3,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,130200.0,130200,130200,1,1
2024-01-08,8,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,130200.0,130200,130200,1,1
2024-01-05,5,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,130200.0,130200,130200,1,1
2024-01-09,9,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,130200.0,130200,130200,1,1
2024-05-01,1,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,49722.22,40000,57500,9,1
2024-04-25,25,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,45100.0,35000,57500,10,1
2024-04-30,30,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,49722.22,40000,57500,9,1
2024-04-24,24,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,45850.0,32500,57500,10,1
2024-04-22,22,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,46000.0,32500,57500,10,1
2024-04-23,23,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,46150.0,32500,57500,10,1
2024-04-26,26,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,45100.0,32500,57500,10,1
2024-01-08,8,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,97500.0,95000,100000,2,1
2024-01-05,5,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Jabodetabek,90833.33,82500,100000,9,1
2024-01-02,2,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,97500.0,95000,100000,2,1
2024-01-04,4,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,97500.0,95000,100000,2,1
2024-02-23,23,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,,81250.0,55000,100000,10,1
2024-01-03,3,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,97500.0,95000,100000,2,1
2024-01-09,9,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,97500.0,95000,100000,2,1
2024-01-05,5,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,97500.0,95000,100000,2,1
2024-02-28,28,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,108316.67,95750,121250,3,1
2024-03-01,1,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,108316.67,95750,121250,3,1
2024-02-29,29,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,108316.67,95750,121250,3,1
2024-03-04,4,3,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,108316.67,95750,121250,3,1
2024-02-27,27,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,108316.67,95750,121250,3,1
2024-01-12,12,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,129700.0,129700,129700,1,1
2024-01-16,16,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,129700.0,129700,129700,1,1
2024-01-11,11,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,129700.0,129700,129700,1,1
2024-01-18,18,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,129700.0,129700,129700,1,1
2024-01-22,22,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,129700.0,129700,129700,1,1
2024-01-19,19,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,129700.0,129700,129700,1,1
2024-01-15,15,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,129700.0,129700,129700,1,1
2024-01-17,17,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,129700.0,129700,129700,1,1
2024-06-20,20,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,43400.0,0,67750,3,1
2024-06-18,18,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,64550.0,62450,67750,3,1
2024-06-24,24,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,64550.0,62450,67750,3,1
2024-06-19,19,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,43400.0,0,67750,3,1
2024-06-21,21,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,64550.0,62450,67750,3,1
2024-06-12,12,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Jabodetabek,13737.5,0,54950,4,1
2024-06-14,14,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,65450.0,65450,65450,1,1
2024-06-13,13,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,65450.0,65450,65450,1,1
2024-06-18,18,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,65450.0,65450,65450,1,1
2024-06-17,17,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,65450.0,65450,65450,1,1
2024-01-25,25,1,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Induk,Central Market,Bandung,66250.0,65000,67500,2,1
2024-04-25,25,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,86700.0,86700,86700,1,1
2024-04-26,26,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,86700.0,86700,86700,1,1
2024-04-29,29,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,Bandung,86700.0,86700,86700,1,1
2024-02-20,20,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,94983.33,81250,107950,3,1
2024-06-04,4,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,77716.67,62450,107950,3,1
2024-02-16,16,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,95733.33,82000,107950,3,1
2024-05-10,10,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,85233.33,73250,107950,3,1
2024-02-21,21,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,94983.33,81250,107950,3,1
2024-05-28,28,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,77716.67,62450,107950,3,1
2024-05-23,23,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-02-23,23,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,94983.33,81250,107950,3,1
2024-05-02,2,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,85233.33,73250,107950,3,1
2024-02-15,15,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,95733.33,82000,107950,3,1
2024-04-30,30,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,85233.33,73250,107950,3,1
2024-04-29,29,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,92483.33,73250,107950,3,1
2024-06-07,7,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,77716.67,62450,107950,3,1
2024-05-01,1,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,85233.33,73250,107950,3,1
2024-05-17,17,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-05-14,14,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-02-07,7,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,95733.33,82000,107950,3,1
2024-05-16,16,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-05-31,31,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,77716.67,62450,107950,3,1
2024-02-14,14,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,95733.33,82000,107950,3,1
2024-05-06,6,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,85233.33,73250,107950,3,1
2024-02-08,8,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,95733.33,82000,107950,3,1
2024-06-03,3,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,77716.67,62450,107950,3,1
2024-05-30,30,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,77716.67,62450,107950,3,1
2024-05-27,27,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-05-21,21,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-02-12,12,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,95733.33,82000,107950,3,1
2024-04-23,23,4,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,94183.33,73250,107950,3,1
2024-05-08,8,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,85233.33,73250,107950,3,1
2024-05-15,15,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-05-20,20,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-02-09,9,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,95733.33,82000,107950,3,1
2024-05-24,24,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-06-11,11,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78466.67,62450,107950,3,1
2024-05-13,13,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,85233.33,73250,107950,3,1
2024-02-19,19,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,95733.33,82000,107950,3,1
2024-06-10,10,6,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,77716.67,62450,107950,3,1
2024-05-09,9,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,85233.33,73250,107950,3,1
2024-05-22,22,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,78716.67,62450,107950,3,1
2024-02-26,26,2,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,94983.33,81250,107950,3,1
2024-05-07,7,5,2024,Cabai Rawit Merah,Cabai Rawit Merah,Red Chilies,Pasar Modern,Modern Market,,85233.33,73250,107950,3,1
